Sensor Name,Variable,Units,Start Datetime,End Datetime,Mean Value,Min Value,Max Value,Median Value,Standard Dev,Count Records,Location (WKT),Ground Height Above Sea Level,Sensor Height Above Ground,Broker Name,Sensor Centroid Longitude,Sensor Centroid Latitude,Raw ID
PER_AIRMON_MESH1922150,NO2,ugm -3,2024-11-10,2024-11-11,6.65661264044944,-15.322,63.8072,6.0348,6.328975805160906,1424,POINT(-1.609327 54.991308),56.8699989318848,2.0,aq_mesh_api,-1.609327,54.991308,79165
PER_AIRMON_MONITOR1056100,NO2,ugm -3,2024-11-10,2024-11-11,19.518199166666665,5.76784,41.17952,19.06508,8.5087586178576,96,POINT(-1.60341 54.96565),31.4099998474121,2.0,aq_mesh_api,-1.60341,54.96565,79191
PER_AIRMON_MONITOR1156100,NO2,ugm -3,2024-11-10,2024-11-11,17.502427916666665,4.99704,36.6506,16.77524,7.620279973754507,96,POINT(-1.585004 54.912211),82.3000030517578,2.0,aq_mesh_api,-1.585004,54.912211,79564
PER_AIRMON_MONITOR1157100,NO2,ugm -3,2024-11-10,2024-11-11,21.394635000000005,3.948,56.43008,20.17052,10.117675900390449,96,POINT(-1.623043 54.970093),45.2700004577637,2.0,aq_mesh_api,-1.623043,54.970093,79565
PER_AIRMON_MONITOR915,NO2,ugm -3,2024-11-10,2024-11-11,24.01459125,5.217,51.10028,24.87334,10.648208977767425,96,POINT(-1.594598 54.987092),41.5099983215332,2.0,aq_mesh_api,-1.594598,54.987092,1725
PER_AIRMON_MESH306245,NO2,ugm -3,2024-11-10,2024-11-11,21.719248333333336,17.04784,25.67704,22.20844,2.1042374319288584,96,POINT(-1.648605 54.977836),111.389999389648,2.0,aq_mesh_api,-1.648605,54.977836,79521
PER_AIRMON_MESH1919150,NO2,ugm -3,2024-11-10,2024-11-11,-0.4514391519434629,-13.9872,19.4956,-0.7144,5.110934191455894,1415,POINT(-1.59605 54.902785),,8.0,aq_mesh_api,-1.59605,54.902785,79162
PER_AIRMON_MESH305245,NO2,ugm -3,2024-11-10,2024-11-11,12.70547083333333,-1.692,26.8088,11.7218,7.816588917913575,96,POINT(-1.577506 55.005112),,2.0,aq_mesh_api,-1.577506,55.005112,79520
PER_AIRMON_MONITOR1048100,NO2,ugm -3,2024-11-10,2024-11-11,25.808992500000013,5.358,49.36128,27.55892,11.647171681199852,96,POINT(-1.558751 54.996488),39.0400009155273,2.0,aq_mesh_api,-1.558751,54.996488,79184
PER_AIRMON_MESH1916150,NO2,ugm -3,2024-11-10,2024-11-11,10.041059340659334,-0.094,25.9252,9.9452,4.34166229486271,182,POINT(-1.590481 55.007634),59.810001373291,2.0,aq_mesh_api,-1.590481,55.007634,79159
PER_AIRMON_MONITOR1135100,NO2,ugm -3,2024-11-10,2024-11-11,13.987709166666669,4.18488,30.4372,13.72776,6.132603149695022,96,POINT(-1.617676 54.979118),57.6699981689453,2.0,aq_mesh_api,-1.617676,54.979118,79525
PER_AIRMON_MESH1970150,NO2,ugm -3,2024-11-10,2024-11-11,2.7101391549295752,-7.1252,18.4616,2.2278,4.037181399506744,1420,POINT(-1.576209 54.984303),,2.0,aq_mesh_api,-1.576209,54.984303,79206
PER_AIRMON_MESH1970150,NO2,ugm -3,2024-11-11,2024-11-12,7.573533099086431,-6.016,93.8496,4.3616,10.029340745470254,1423,POINT(-1.576209 54.984303),,2.0,aq_mesh_api,-1.576209,54.984303,79206
PER_AIRMON_MESH1966150,NO2,ugm -3,2024-11-11,2024-11-12,27.35829902097904,-0.03572,107.80108,21.09548,19.10583836077783,1430,POINT(-1.690413 54.957331),3.80999994277954,2.0,aq_mesh_api,-1.690413,54.957331,79202
PER_AIRMON_MESH305245,NO2,ugm -3,2024-11-11,2024-11-12,8.47684166666667,-2.5004,27.166,7.0688,7.490465894606549,96,POINT(-1.577506 55.005112),,2.0,aq_mesh_api,-1.577506,55.005112,79520
PER_AIRMON_MESH1974150,NO2,ugm -3,2024-11-11,2024-11-12,4.67845557122708,-7.5764,35.9832,3.2806,6.996855797177959,1418,POINT(-1.566368 55.011251),,2.0,aq_mesh_api,-1.566368,55.011251,79210
PER_AIRMON_MONITOR1048100,NO2,ugm -3,2024-11-11,2024-11-12,19.1791725,2.31616,45.27416,19.03782,11.353128446574116,96,POINT(-1.558751 54.996488),39.0400009155273,2.0,aq_mesh_api,-1.558751,54.996488,79184
PER_AIRMON_MESH1968150,NO2,ugm -3,2024-11-11,2024-11-12,19.02065332400279,-4.0796,162.1124,16.638,17.372002437112112,1429,POINT(-1.614848 54.97149),42.0400009155273,2.0,aq_mesh_api,-1.614848,54.97149,79204
PER_AIRMON_MESH1915150,NO2,ugm -3,2024-11-11,2024-11-12,35.92809390570026,21.82868,64.62876,34.80632,6.0621975981742855,1421,POINT(-1.718833 54.995352),107.669998168945,2.0,aq_mesh_api,-1.718833,54.995352,79158
PER_AIRMON_MESH306245,NO2,ugm -3,2024-11-11,2024-11-12,26.35227333333333,21.08984,38.78064,26.05304,3.741984891144746,96,POINT(-1.648605 54.977836),111.389999389648,2.0,aq_mesh_api,-1.648605,54.977836,79521
PER_AIRMON_MESH300245,NO2,ugm -3,2024-11-11,2024-11-12,22.926051666666662,18.00476,29.81116,23.12776,2.582243303459976,96,POINT(-1.637606 54.969172),84.9800033569336,2.0,aq_mesh_api,-1.637606,54.969172,79516
PER_AIRMON_MESH1919150,NO2,ugm -3,2024-11-11,2024-11-12,9.412528951048944,-7.05,33.6896,7.209799999999999,8.66606337259826,1430,POINT(-1.59605 54.902785),,8.0,aq_mesh_api,-1.59605,54.902785,79162
PER_AIRMON_MESH1957150,NO2,ugm -3,2024-11-11,2024-11-12,38.2914260550459,11.09952,136.26992,39.1698,11.735391998282145,1417,POINT(-1.704298 55.000748),,2.0,aq_mesh_api,-1.704298,55.000748,79194
PER_AIRMON_MESH1761150,NO2,ugm -3,2024-11-11,2024-11-12,13.666609760900142,-22.4566,58.7876,12.64018,9.034114807673458,1422,POINT(-1.61169 54.97431),43.6699981689453,2.0,aq_mesh_api,-1.61169,54.97431,73090
PER_AIRMON_MESH1921150,NO2,ugm -3,2024-11-11,2024-11-12,8.537001832276234,-8.366,85.3332,5.6212,12.540117882658686,1419,POINT(-1.614127 54.972662),,2.0,aq_mesh_api,-1.614127,54.972662,79164
PER_AIRMON_MESH1971150,NO2,ugm -3,2024-11-11,2024-11-12,-0.6060414668547262,-9.776,34.592,-2.1338,5.946033973533611,1418,POINT(-1.583791 54.991159),,2.0,aq_mesh_api,-1.583791,54.991159,79207
PER_AIRMON_MONITOR1157100,NO2,ugm -3,2024-11-11,2024-11-12,28.303027916666675,0.9682,71.00384,24.927860000000003,17.493034773060504,96,POINT(-1.623043 54.970093),45.2700004577637,2.0,aq_mesh_api,-1.623043,54.970093,79565
PER_AIRMON_MESH1922150,NO2,ugm -3,2024-11-11,2024-11-12,11.113700420757352,-15.2656,80.37,7.0876,12.001158478050082,1426,POINT(-1.609327 54.991308),56.8699989318848,2.0,aq_mesh_api,-1.609327,54.991308,79165
PER_AIRMON_MONITOR1056100,NO2,ugm -3,2024-11-11,2024-11-12,29.682556249999987,3.61148,71.26892,30.03582,16.992926124485916,96,POINT(-1.60341 54.96565),31.4099998474121,2.0,aq_mesh_api,-1.60341,54.96565,79191
PER_AIRMON_MONITOR915,NO2,ugm -3,2024-11-11,2024-11-12,20.249836210526308,3.57952,50.51372,18.3488,12.001186782236706,95,POINT(-1.594598 54.987092),41.5099983215332,2.0,aq_mesh_api,-1.594598,54.987092,1725
PER_AIRMON_MESH1907150,NO2,ugm -3,2024-11-11,2024-11-12,10.29087189837685,1.13928,48.692,8.40924,5.998411322196607,1417,POINT(-1.550289 54.980095),,2.0,aq_mesh_api,-1.550289,54.980095,79150
PER_AIRMON_MESH1916150,NO2,ugm -3,2024-11-11,2024-11-12,12.427539066339056,-5.64,85.1452,7.5576,13.57795102181775,407,POINT(-1.590481 55.007634),59.810001373291,2.0,aq_mesh_api,-1.590481,55.007634,79159
PER_AIRMON_MESH1964150,NO2,ugm -3,2024-11-11,2024-11-12,0.6951108298171627,-9.6256,34.9304,-0.9118,6.760581775199928,1422,POINT(-1.453302 55.02294),,2.0,aq_mesh_api,-1.453302,55.02294,79200
PER_AIRMON_MONITOR1135100,NO2,ugm -3,2024-11-11,2024-11-12,19.846249684210523,3.10012,58.5056,20.04644,12.705006013665756,95,POINT(-1.617676 54.979118),57.6699981689453,2.0,aq_mesh_api,-1.617676,54.979118,79525
PER_AIRMON_MONITOR1155100,NO2,ugm -3,2024-11-11,2024-11-12,13.755504842105273,2.20712,41.18892,9.2402,10.302785261766315,95,POINT(-1.578967 55.00928),69.0800018310547,2.0,aq_mesh_api,-1.578967,55.00928,79563
PER_AIRMON_MONITOR914,NO2,ugm -3,2024-11-11,2024-11-12,10.779528333333335,-2.59252,37.43456,7.71458,9.98644616354573,96,POINT(-1.619756 55.006886),62.5900001525879,2.0,aq_mesh_api,-1.619756,55.006886,1726
PER_AIRMON_MONITOR1156100,NO2,ugm -3,2024-11-11,2024-11-12,18.17811166666668,3.39716,55.74764,13.7052,12.712644124985587,96,POINT(-1.585004 54.912211),82.3000030517578,2.0,aq_mesh_api,-1.585004,54.912211,79564
PER_AIRMON_MESH1916150,NO2,ugm -3,2024-11-12,2024-11-13,26.05798151571167,-5.6212,298.262,20.8492,23.75488405509657,541,POINT(-1.590481 55.007634),59.810001373291,2.0,aq_mesh_api,-1.590481,55.007634,79159
PER_AIRMON_MESH1974150,NO2,ugm -3,2024-11-12,2024-11-13,12.136268907563029,-7.4824,51.5308,11.421,9.481149745869384,1428,POINT(-1.566368 55.011251),,2.0,aq_mesh_api,-1.566368,55.011251,79210
PER_AIRMON_MONITOR1155100,NO2,ugm -3,2024-11-12,2024-11-13,27.01867458333334,8.36224,61.84448,23.12964,13.97798738008399,96,POINT(-1.578967 55.00928),69.0800018310547,2.0,aq_mesh_api,-1.578967,55.00928,79563
PER_TTN_AIRQUALITY008,NO2,ugm -3,2024-11-12,2024-11-13,-14.0,-14.0,-14.0,-14.0,0.0,1,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80141
PER_AIRMON_MESH1922150,NO2,ugm -3,2024-11-12,2024-11-13,16.629413652357492,-15.2092,98.1172,12.1448,14.130271610371397,1421,POINT(-1.609327 54.991308),56.8699989318848,2.0,aq_mesh_api,-1.609327,54.991308,79165
PER_TTN_AIRQUALITY007,NO2,ugm -3,2024-11-12,2024-11-13,18.70212765957447,15.0,144.0,16.0,18.474726720251056,47,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80140
PER_AIRMON_MONITOR1157100,NO2,ugm -3,2024-11-12,2024-11-13,40.07045708333333,10.94536,88.0122,39.0852,18.54875297331849,96,POINT(-1.623043 54.970093),45.2700004577637,2.0,aq_mesh_api,-1.623043,54.970093,79565
PER_AIRMON_MONITOR915,NO2,ugm -3,2024-11-12,2024-11-13,37.845672916666665,9.68576,80.29292,34.07312,19.53117853256172,96,POINT(-1.594598 54.987092),41.5099983215332,2.0,aq_mesh_api,-1.594598,54.987092,1725
PER_AIRMON_MONITOR1135100,NO2,ugm -3,2024-11-12,2024-11-13,26.986303333333336,6.99736,55.15732,27.589,12.837990228693206,96,POINT(-1.617676 54.979118),57.6699981689453,2.0,aq_mesh_api,-1.617676,54.979118,79525
PER_AIRMON_MONITOR1048100,NO2,ugm -3,2024-11-12,2024-11-13,32.25261416666667,4.3804,55.8642,35.52448,14.044297385240244,96,POINT(-1.558751 54.996488),39.0400009155273,2.0,aq_mesh_api,-1.558751,54.996488,79184
PER_AIRMON_MESH1970150,NO2,ugm -3,2024-11-12,2024-11-13,13.1576714989444,-5.3768,88.8864,10.9604,11.716129505736848,1421,POINT(-1.576209 54.984303),,2.0,aq_mesh_api,-1.576209,54.984303,79206
PER_AIRMON_MESH1761150,NO2,ugm -3,2024-11-12,2024-11-13,16.860081227336114,-22.8514,90.40168,14.71664,13.84794627981134,1434,POINT(-1.61169 54.97431),43.6699981689453,2.0,aq_mesh_api,-1.61169,54.97431,73090
PER_AIRMON_MONITOR1056100,NO2,ugm -3,2024-11-12,2024-11-13,42.236432500000014,8.16296,86.24124,42.851780000000005,18.5841950171172,96,POINT(-1.60341 54.96565),31.4099998474121,2.0,aq_mesh_api,-1.60341,54.96565,79191
PER_AIRMON_MESH1966150,NO2,ugm -3,2024-11-12,2024-11-13,19.64428530355897,-2.46092,72.70148,18.38828,12.426715156836154,1433,POINT(-1.690413 54.957331),3.80999994277954,2.0,aq_mesh_api,-1.690413,54.957331,79202
PER_AIRMON_MESH1919150,NO2,ugm -3,2024-11-12,2024-11-13,6.606486699507386,-8.8548,25.9064,6.1476,6.161450906139519,1421,POINT(-1.59605 54.902785),,8.0,aq_mesh_api,-1.59605,54.902785,79162
PER_AIRMON_MESH1907150,NO2,ugm -3,2024-11-12,2024-11-13,11.240033473980327,2.22216,34.56944,9.42444,5.9945380712020695,1422,POINT(-1.550289 54.980095),,2.0,aq_mesh_api,-1.550289,54.980095,79150
PER_AIRMON_MESH1964150,NO2,ugm -3,2024-11-12,2024-11-13,7.676759017543858,-8.7608,46.4548,6.7868,9.358511090125644,1425,POINT(-1.453302 55.02294),,2.0,aq_mesh_api,-1.453302,55.02294,79200
PER_AIRMON_MESH306245,NO2,ugm -3,2024-11-12,2024-11-13,27.64947333333332,20.35664,45.39824,27.29384,5.0443647580465685,96,POINT(-1.648605 54.977836),111.389999389648,2.0,aq_mesh_api,-1.648605,54.977836,79521
PER_AIRMON_MESH1921150,NO2,ugm -3,2024-11-12,2024-11-13,16.017257223001415,-4.6812,110.262,13.5078,13.281316455630206,1426,POINT(-1.614127 54.972662),,2.0,aq_mesh_api,-1.614127,54.972662,79164
PER_AIRMON_MESH305245,NO2,ugm -3,2024-11-12,2024-11-13,19.24689166666667,-0.658,35.3816,21.6858,9.24902063328494,96,POINT(-1.577506 55.005112),,2.0,aq_mesh_api,-1.577506,55.005112,79520
PER_AIRMON_MONITOR914,NO2,ugm -3,2024-11-12,2024-11-13,24.338440833333333,3.40656,55.22688,23.03846,12.021590143476557,96,POINT(-1.619756 55.006886),62.5900001525879,2.0,aq_mesh_api,-1.619756,55.006886,1726
PER_AIRMON_MONITOR1156100,NO2,ugm -3,2024-11-12,2024-11-13,25.10465833333333,7.62904,56.57108,25.380000000000003,13.320329142811396,96,POINT(-1.585004 54.912211),82.3000030517578,2.0,aq_mesh_api,-1.585004,54.912211,79564
PER_AIRMON_MESH1915150,NO2,ugm -3,2024-11-12,2024-11-13,36.028872011212336,18.89212,73.84076,33.22712,10.231284944575798,1427,POINT(-1.718833 54.995352),107.669998168945,2.0,aq_mesh_api,-1.718833,54.995352,79158
PER_AIRMON_MESH1957150,NO2,ugm -3,2024-11-12,2024-11-13,48.15432791578949,12.46252,149.16296,48.05844,16.91721334944906,1425,POINT(-1.704298 55.000748),,2.0,aq_mesh_api,-1.704298,55.000748,79194
PER_AIRMON_MESH1971150,NO2,ugm -3,2024-11-12,2024-11-13,4.990877410274457,-8.366,38.2016,4.2676,7.702192438114897,1421,POINT(-1.583791 54.991159),,2.0,aq_mesh_api,-1.583791,54.991159,79207
PER_AIRMON_MESH1968150,NO2,ugm -3,2024-11-12,2024-11-13,22.257363293789272,-0.6768,142.692,18.3676,16.373638674599146,1433,POINT(-1.614848 54.97149),42.0400009155273,2.0,aq_mesh_api,-1.614848,54.97149,79204
PER_AIRMON_MESH300245,NO2,ugm -3,2024-11-12,2024-11-13,23.638689166666666,17.38436,31.46556,24.02076,3.3164370258832454,96,POINT(-1.637606 54.969172),84.9800033569336,2.0,aq_mesh_api,-1.637606,54.969172,79516
PER_AIRMON_MONITOR1048100,NO2,ugm -3,2024-11-13,2024-11-14,22.772283333333345,4.3522,46.859,24.5857,11.314527187736228,96,POINT(-1.558751 54.996488),39.0400009155273,2.0,aq_mesh_api,-1.558751,54.996488,79184
PER_AIRMON_MONITOR1056100,NO2,ugm -3,2024-11-13,2024-11-14,19.874047916666665,5.0572,37.459,20.88304,6.960101795995563,96,POINT(-1.60341 54.96565),31.4099998474121,2.0,aq_mesh_api,-1.60341,54.96565,79191
PER_TTN_AIRQUALITY012,NO2,ugm -3,2024-11-13,2024-11-14,11.0,7.0,15.0,11.0,4.0,2,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80159
PER_AIRMON_MESH300245,NO2,ugm -3,2024-11-13,2024-11-14,22.12196,16.29396,25.29916,22.47916,2.079245861684792,96,POINT(-1.637606 54.969172),84.9800033569336,2.0,aq_mesh_api,-1.637606,54.969172,79516
PER_AIRMON_MESH1907150,NO2,ugm -3,2024-11-13,2024-11-14,6.680346985915487,1.08288,14.60948,6.4766,2.2389446475064894,1420,POINT(-1.550289 54.980095),,2.0,aq_mesh_api,-1.550289,54.980095,79150
PER_AIRMON_MESH1761150,NO2,ugm -3,2024-11-13,2024-11-14,10.68251357192981,-29.5536,74.38596,10.21216,7.961153708373447,1425,POINT(-1.61169 54.97431),43.6699981689453,2.0,aq_mesh_api,-1.61169,54.97431,73090
PER_AIRMON_MESH1922150,NO2,ugm -3,2024-11-13,2024-11-14,6.351802805049091,-15.2656,46.3608,5.893800000000001,4.6122615617370535,1426,POINT(-1.609327 54.991308),56.8699989318848,2.0,aq_mesh_api,-1.609327,54.991308,79165
PER_AIRMON_MESH1916150,NO2,ugm -3,2024-11-13,2024-11-14,8.734529257641924,-15.4348,56.6068,7.9994,8.113620298292528,458,POINT(-1.590481 55.007634),59.810001373291,2.0,aq_mesh_api,-1.590481,55.007634,79159
PER_AIRMON_MESH1915150,NO2,ugm -3,2024-11-13,2024-11-14,34.716150267983146,22.27236,49.86888,34.50176,4.447357581397984,1418,POINT(-1.718833 54.995352),107.669998168945,2.0,aq_mesh_api,-1.718833,54.995352,79158
PER_TTN_AIRQUALITY011,NO2,ugm -3,2024-11-13,2024-11-14,13.0,13.0,13.0,13.0,0.0,2,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80144
PER_AIRMON_MONITOR1135100,NO2,ugm -3,2024-11-13,2024-11-14,11.144385416666664,2.44024,25.99476,11.41536,5.318390506278254,96,POINT(-1.617676 54.979118),57.6699981689453,2.0,aq_mesh_api,-1.617676,54.979118,79525
PER_TTN_AIRQUALITY004,NO2,ugm -3,2024-11-13,2024-11-14,15.5,15.0,16.0,15.5,0.5,2,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80137
PER_AIRMON_MONITOR1157100,NO2,ugm -3,2024-11-13,2024-11-14,17.424721249999997,3.92168,55.6386,15.4677,9.858099882511931,96,POINT(-1.623043 54.970093),45.2700004577637,2.0,aq_mesh_api,-1.623043,54.970093,79565
PER_TTN_AIRQUALITY009,NO2,ugm -3,2024-11-13,2024-11-14,14.4,13.0,16.0,15.0,1.2,5,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80142
PER_AIRMON_MESH306245,NO2,ugm -3,2024-11-13,2024-11-14,24.1959525,19.47304,27.19984,24.41744,1.8527942147858056,96,POINT(-1.648605 54.977836),111.389999389648,2.0,aq_mesh_api,-1.648605,54.977836,79521
PER_AIRMON_MONITOR1155100,NO2,ugm -3,2024-11-13,2024-11-14,8.294422916666665,2.69216,17.23396,7.74278,3.64685808567112,96,POINT(-1.578967 55.00928),69.0800018310547,2.0,aq_mesh_api,-1.578967,55.00928,79563
PER_AIRMON_MESH1957150,NO2,ugm -3,2024-11-13,2024-11-14,38.60241048218031,14.49668,77.67784,41.22464,9.42613867860826,1431,POINT(-1.704298 55.000748),,2.0,aq_mesh_api,-1.704298,55.000748,79194
PER_AIRMON_MESH305245,NO2,ugm -3,2024-11-13,2024-11-14,12.718004166666663,2.0116,26.4704,12.4926,7.071964913773916,96,POINT(-1.577506 55.005112),,2.0,aq_mesh_api,-1.577506,55.005112,79520
PER_TTN_AIRQUALITY007,NO2,ugm -3,2024-11-13,2024-11-14,16.182795698924732,15.0,28.0,16.0,1.6260396942551332,93,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80140
PER_AIRMON_MESH1966150,NO2,ugm -3,2024-11-13,2024-11-14,14.45617454545454,-0.73132,68.18948,11.94928,9.846313438054054,1430,POINT(-1.690413 54.957331),3.80999994277954,2.0,aq_mesh_api,-1.690413,54.957331,79202
PER_AIRMON_MESH1921150,NO2,ugm -3,2024-11-13,2024-11-14,3.905188771929825,-9.4564,77.362,2.2372,7.784346486256343,1425,POINT(-1.614127 54.972662),,2.0,aq_mesh_api,-1.614127,54.972662,79164
PER_AIRMON_MONITOR914,NO2,ugm -3,2024-11-13,2024-11-14,6.110254583333336,-0.87796,26.09628,5.101380000000001,4.859620433196128,96,POINT(-1.619756 55.006886),62.5900001525879,2.0,aq_mesh_api,-1.619756,55.006886,1726
PER_AIRMON_MONITOR915,NO2,ugm -3,2024-11-13,2024-11-14,18.88185833333333,4.13976,44.0296,17.26498,9.602962413635556,96,POINT(-1.594598 54.987092),41.5099983215332,2.0,aq_mesh_api,-1.594598,54.987092,1725
PER_AIRMON_MESH1970150,NO2,ugm -3,2024-11-13,2024-11-14,3.330750985915493,-6.7116,36.3028,2.7072,4.825330951921272,1420,POINT(-1.576209 54.984303),,2.0,aq_mesh_api,-1.576209,54.984303,79206
PER_AIRMON_MONITOR1156100,NO2,ugm -3,2024-11-13,2024-11-14,15.201386249999995,4.92748,42.018,13.10454,8.135047337813157,96,POINT(-1.585004 54.912211),82.3000030517578,2.0,aq_mesh_api,-1.585004,54.912211,79564
PER_AIRMON_MESH1964150,NO2,ugm -3,2024-11-13,2024-11-14,0.4381257543859639,-10.904,42.5068,-0.658,6.4360128698499,1425,POINT(-1.453302 55.02294),,2.0,aq_mesh_api,-1.453302,55.02294,79200
PER_AIRMON_MESH1968150,NO2,ugm -3,2024-11-13,2024-11-14,9.417729866479275,-5.3956,76.9108,7.332,9.793134666023606,1423,POINT(-1.614848 54.97149),42.0400009155273,2.0,aq_mesh_api,-1.614848,54.97149,79204
PER_AIRMON_MESH1919150,NO2,ugm -3,2024-11-13,2024-11-14,7.07421898016998,-12.5208,40.4952,6.862,7.937566740291401,1412,POINT(-1.59605 54.902785),,8.0,aq_mesh_api,-1.59605,54.902785,79162
PER_AIRMON_MESH1974150,NO2,ugm -3,2024-11-13,2024-11-14,5.730418422889047,-8.1028,56.682,4.7752,7.38173120214029,1433,POINT(-1.566368 55.011251),,2.0,aq_mesh_api,-1.566368,55.011251,79210
PER_AIRMON_MESH1971150,NO2,ugm -3,2024-11-13,2024-11-14,-0.2352776371308011,-10.4904,43.5032,-1.1844,6.125956199541277,1422,POINT(-1.583791 54.991159),,2.0,aq_mesh_api,-1.583791,54.991159,79207
PER_AIRMON_MESH1957150,NO2,ugm -3,2024-11-14,2024-11-15,41.305392865168486,8.41676,131.2804,43.992,17.81429574325892,1424,POINT(-1.704298 55.000748),,2.0,aq_mesh_api,-1.704298,55.000748,79194
PER_AIRMON_MESH1966150,NO2,ugm -3,2024-11-14,2024-11-15,9.063147844522964,-2.96852,44.55788,8.36788,6.912041943346217,1415,POINT(-1.690413 54.957331),3.80999994277954,2.0,aq_mesh_api,-1.690413,54.957331,79202
PER_AIRMON_MESH1922150,NO2,ugm -3,2024-11-14,2024-11-15,13.212542577030804,-7.7832,110.3372,7.2192,16.143263418967727,1428,POINT(-1.609327 54.991308),56.8699989318848,2.0,aq_mesh_api,-1.609327,54.991308,79165
PER_AIRMON_MESH1921150,NO2,ugm -3,2024-11-14,2024-11-15,11.949809243697487,-8.1028,156.2656,9.4658,13.417293170849312,1428,POINT(-1.614127 54.972662),,2.0,aq_mesh_api,-1.614127,54.972662,79164
PER_AIRMON_MONITOR1048100,NO2,ugm -3,2024-11-14,2024-11-15,33.45207375000001,3.1678,73.9216,31.91206,21.266272736299552,96,POINT(-1.558751 54.996488),39.0400009155273,2.0,aq_mesh_api,-1.558751,54.996488,79184
PER_AIRMON_MESH1971150,NO2,ugm -3,2024-11-14,2024-11-15,5.176646197183098,-9.306,51.0984,2.1056,10.697189814847633,1420,POINT(-1.583791 54.991159),,2.0,aq_mesh_api,-1.583791,54.991159,79207
PER_AIRMON_MESH1907150,NO2,ugm -3,2024-11-14,2024-11-15,9.01747730903995,-0.50572,42.71736,7.47488,5.815434731752856,1427,POINT(-1.550289 54.980095),,2.0,aq_mesh_api,-1.550289,54.980095,79150
PER_AIRMON_MESH1964150,NO2,ugm -3,2024-11-14,2024-11-15,6.597422470341943,-9.776,50.8728,3.4968,11.89164548521762,1433,POINT(-1.453302 55.02294),,2.0,aq_mesh_api,-1.453302,55.02294,79200
PER_AIRMON_MESH1761150,NO2,ugm -3,2024-11-14,2024-11-15,13.048754413407828,-31.35464,92.48848,8.98264,17.460582369909343,1432,POINT(-1.61169 54.97431),43.6699981689453,2.0,aq_mesh_api,-1.61169,54.97431,73090
PER_AIRMON_MESH1919150,NO2,ugm -3,2024-11-14,2024-11-15,4.073752287121742,-16.2244,24.4776,5.358,7.300265004419616,1421,POINT(-1.59605 54.902785),,8.0,aq_mesh_api,-1.59605,54.902785,79162
PER_TTN_AIRQUALITY006,NO2,ugm -3,2024-11-14,2024-11-15,16.0,16.0,16.0,16.0,0.0,1,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80139
PER_AIRMON_MESH306245,NO2,ugm -3,2024-11-14,2024-11-15,25.405615000000008,17.51784,43.64984,23.11084,6.243467105119425,96,POINT(-1.648605 54.977836),111.389999389648,2.0,aq_mesh_api,-1.648605,54.977836,79521
PER_TTN_AIRQUALITY005,NO2,ugm -3,2024-11-14,2024-11-15,15.0,15.0,15.0,15.0,0.0,1,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80138
PER_AIRMON_MONITOR1156100,NO2,ugm -3,2024-11-14,2024-11-15,33.48783291666668,5.5178,80.22712,36.44568,18.472670390766456,96,POINT(-1.585004 54.912211),82.3000030517578,2.0,aq_mesh_api,-1.585004,54.912211,79564
PER_AIRMON_MONITOR914,NO2,ugm -3,2024-11-14,2024-11-15,19.66691500000001,-0.89676,61.40644,17.3242,16.627034670565134,96,POINT(-1.619756 55.006886),62.5900001525879,2.0,aq_mesh_api,-1.619756,55.006886,1726
PER_TTN_AIRQUALITY007,NO2,ugm -3,2024-11-14,2024-11-15,16.046875,15.0,20.0,16.0,0.5132521158017763,64,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80140
PER_AIRMON_MONITOR1157100,NO2,ugm -3,2024-11-14,2024-11-15,35.66107375,4.44432,80.40008,36.64872,19.00044288000355,96,POINT(-1.623043 54.970093),45.2700004577637,2.0,aq_mesh_api,-1.623043,54.970093,79565
PER_AIRMON_MESH1915150,NO2,ugm -3,2024-11-14,2024-11-15,31.71354139338491,17.02904,75.78468,30.02736,7.519171763813603,1421,POINT(-1.718833 54.995352),107.669998168945,2.0,aq_mesh_api,-1.718833,54.995352,79158
PER_AIRMON_MONITOR915,NO2,ugm -3,2024-11-14,2024-11-15,37.36733041666668,5.06284,97.4874,29.04506,25.12830450074925,96,POINT(-1.594598 54.987092),41.5099983215332,2.0,aq_mesh_api,-1.594598,54.987092,1725
PER_AIRMON_MESH1974150,NO2,ugm -3,2024-11-14,2024-11-15,12.646729741077678,-6.2604,61.4572,8.9112,13.5368150569664,1429,POINT(-1.566368 55.011251),,2.0,aq_mesh_api,-1.566368,55.011251,79210
PER_AIRMON_MONITOR1155100,NO2,ugm -3,2024-11-14,2024-11-15,27.50118833333332,4.47816,85.78816,24.61484,19.71557219577367,96,POINT(-1.578967 55.00928),69.0800018310547,2.0,aq_mesh_api,-1.578967,55.00928,79563
